물건번호,사건번호,물건종류,소재지,감정가,최저입찰가,낙찰가,입찰자수,면적,경매회차,지역,낙찰률,수집일시
SAMPLE-001685,2024타경57697,상가,기타 서초구,200932433,160745946,160745946,2,49.38,2,기타,0.8,2026-02-02 20:53:01
SAMPLE-001686,2024타경94853,오피스텔,부산 강남구,103110607,65990788,66124998,2,73.71,3,부산,0.6413,2026-02-02 20:53:01
SAMPLE-001687,2024타경46965,아파트,대구 강남구,512185836,512185836,512185836,7,117.83,1,대구,1.0,2026-02-02 20:53:01
SAMPLE-001688,2024타경26941,아파트,서울 송파구,723976628,579181302,579181302,1,62.83,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-001689,2024타경28480,아파트,경기 강남구,645370261,516296209,542649232,8,99.15,2,경기,0.8408,2026-02-02 20:53:01
SAMPLE-001690,2024타경80809,다세대,대구 서초구,171085685,171085685,171085685,5,81.78,1,대구,1.0,2026-02-02 20:53:01
SAMPLE-001691,2024타경73539,상가,서울 중구,572280966,457824773,457824773,6,61.84,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-001692,2024타경47850,단독주택,경기 강남구,881593050,705274440,705274440,5,62.26,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-001693,2024타경83243,상가,인천 송파구,1377990383,705531076,705531076,1,111.74,4,인천,0.512,2026-02-02 20:53:01
SAMPLE-001694,2024타경76132,다세대,서울 서초구,607066474,607066474,607066474,9,74.12,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001695,2024타경84962,다세대,서울 송파구,141590704,113272563,113272563,6,76.89,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-001696,2024타경42309,단독주택,부산 송파구,222027541,142097626,142097626,1,110.56,3,부산,0.64,2026-02-02 20:53:01
SAMPLE-001697,2024타경16553,아파트,대구 중구,555381968,227484454,287015828,1,42.2,5,대구,0.5168,2026-02-02 20:53:01
SAMPLE-001698,2024타경26943,아파트,서울 남구,1416912815,906824201,1081044596,3,101.36,3,서울,0.763,2026-02-02 20:53:01
SAMPLE-001699,2024타경64100,오피스텔,경기 남구,207716744,132938716,133870454,4,63.8,3,경기,0.6445,2026-02-02 20:53:01
SAMPLE-001700,2024타경75549,다세대,부산 중구,101866240,65194393,65788727,3,88.4,3,부산,0.6458,2026-02-02 20:53:01
SAMPLE-001701,2024타경34869,단독주택,기타 서초구,557477637,557477637,557477637,6,35.56,1,기타,1.0,2026-02-02 20:53:01
SAMPLE-001702,2024타경62079,상가,서울 서초구,1312934893,1050347914,1050347914,5,162.71,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-001703,2024타경74009,오피스텔,경기 서초구,627778282,502222625,502222625,3,43.38,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-001704,2024타경55057,상가,경기 중구,607329287,607329287,607329287,7,118.28,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001705,2024타경54016,단독주택,서울 서초구,267925150,267925150,267925150,10,94.26,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001706,2024타경40052,다세대,기타 남구,394797638,315838110,315838110,2,47.08,2,기타,0.8,2026-02-02 20:53:01
SAMPLE-001707,2024타경45297,다세대,경기 남구,149909757,149909757,149909757,11,59.41,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001708,2024타경85418,다세대,경기 남구,415479848,415479848,415479848,7,64.09,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001709,2024타경91103,단독주택,대구 남구,712271294,569817035,569817035,6,110.02,2,대구,0.8,2026-02-02 20:53:01
SAMPLE-001710,2024타경87419,다세대,경기 남구,264502270,211601816,211601816,6,97.48,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-001711,2024타경59430,다세대,경기 남구,173514498,111049278,113402173,2,79.15,3,경기,0.6536,2026-02-02 20:53:01
SAMPLE-001712,2024타경85411,상가,서울 중구,1887047920,1887047920,1887047920,11,167.93,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001713,2024타경42330,상가,서울 강남구,1819913436,1819913436,1819913436,10,162.88,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001714,2024타경82623,오피스텔,기타 서초구,476338372,381070697,381070697,2,41.36,2,기타,0.8,2026-02-02 20:53:01
SAMPLE-001715,2024타경86719,단독주택,기타 서초구,616667600,616667600,616667600,2,101.38,1,기타,1.0,2026-02-02 20:53:01
SAMPLE-001716,2024타경28671,아파트,서울 남구,1384419816,886028682,1033326880,4,70.55,3,서울,0.7464,2026-02-02 20:53:01
SAMPLE-001717,2024타경75820,상가,서울 송파구,353821498,353821498,353821498,14,37.77,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001718,2024타경52983,단독주택,경기 서초구,450417478,360333982,360333982,6,83.45,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-001719,2024타경49123,상가,대구 송파구,462435539,189413596,231217769,1,102.43,5,대구,0.5,2026-02-02 20:53:01
SAMPLE-001720,2024타경53113,단독주택,경기 중구,623780977,319375860,335023119,2,70.75,4,경기,0.5371,2026-02-02 20:53:01
SAMPLE-001721,2024타경69710,아파트,서울 중구,1388997940,1388997940,1388997940,10,64.83,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001722,2024타경81733,아파트,경기 남구,163059912,66789340,89172396,1,134.79,5,경기,0.5469,2026-02-02 20:53:01
SAMPLE-001723,2024타경71619,단독주택,부산 중구,187500593,150000475,150000475,3,75.8,2,부산,0.8,2026-02-02 20:53:01
SAMPLE-001724,2024타경82175,상가,대구 남구,1497734311,1497734311,1497734311,5,123.6,1,대구,1.0,2026-02-02 20:53:01
SAMPLE-001725,2024타경36947,다세대,서울 송파구,515233961,211039830,300937204,2,79.19,5,서울,0.5841,2026-02-02 20:53:01
SAMPLE-001726,2024타경99268,상가,대구 남구,1072999165,858399332,858399332,4,109.27,2,대구,0.8,2026-02-02 20:53:01
SAMPLE-001727,2024타경17231,다세대,부산 송파구,140432704,89876930,93596476,1,87.35,3,부산,0.6665,2026-02-02 20:53:01
SAMPLE-001728,2024타경48729,단독주택,서울 강남구,380940826,304752661,304752661,7,105.33,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-001729,2024타경87977,아파트,서울 남구,331214996,211977597,257275432,5,132.07,3,서울,0.7768,2026-02-02 20:53:01
SAMPLE-001730,2024타경56075,상가,대구 중구,298756248,191203999,191203999,2,135.77,3,대구,0.64,2026-02-02 20:53:01
SAMPLE-001731,2024타경43238,오피스텔,기타 중구,272339889,272339889,272339889,7,50.99,1,기타,1.0,2026-02-02 20:53:01
SAMPLE-001732,2024타경12733,단독주택,경기 중구,601930269,481544215,481544215,3,36.55,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-001733,2024타경29967,오피스텔,서울 송파구,478655718,245071727,307096982,3,63.51,4,서울,0.6416,2026-02-02 20:53:01
SAMPLE-001734,2024타경18541,아파트,서울 서초구,1296585737,1296585737,1296585737,7,88.67,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001735,2024타경37177,다세대,경기 송파구,249108898,199287118,199287118,3,87.9,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-001736,2024타경42103,상가,경기 송파구,1861707760,1861707760,1861707760,11,83.26,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001737,2024타경91709,오피스텔,경기 중구,264285675,264285675,264285675,13,79.09,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001738,2024타경14178,아파트,경기 강남구,1113175410,890540328,898927876,4,79.26,2,경기,0.8075,2026-02-02 20:53:01
SAMPLE-001739,2024타경50508,상가,인천 송파구,443878818,355103055,355103055,5,74.45,2,인천,0.8,2026-02-02 20:53:01
SAMPLE-001740,2024타경48060,다세대,인천 중구,513858828,411087063,411087063,2,55.19,2,인천,0.8,2026-02-02 20:53:01
SAMPLE-001741,2024타경90110,상가,경기 중구,497987032,398389626,398389626,2,115.56,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-001742,2024타경47675,아파트,인천 송파구,576665270,576665270,576665270,10,140.72,1,인천,1.0,2026-02-02 20:53:01
SAMPLE-001743,2024타경92728,아파트,서울 남구,265690495,265690495,275406394,20,69.5,1,서울,1.0366,2026-02-02 20:53:01
SAMPLE-001744,2024타경89686,아파트,서울 남구,1381038626,883864720,978083995,4,70.24,3,서울,0.7082,2026-02-02 20:53:01
SAMPLE-001745,2024타경67962,다세대,경기 서초구,276576518,221261215,221261215,5,57.28,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-001746,2024타경68641,아파트,경기 서초구,404107689,404107689,404107689,11,132.23,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001747,2024타경13546,아파트,서울 중구,183681414,183681414,183681414,14,142.38,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001748,2024타경73747,다세대,부산 중구,217280963,173824771,173824771,3,101.11,2,부산,0.8,2026-02-02 20:53:01
SAMPLE-001749,2024타경42113,오피스텔,기타 남구,125873482,100698786,100698786,1,65.84,2,기타,0.8,2026-02-02 20:53:01
SAMPLE-001750,2024타경53453,아파트,서울 중구,432864692,277033403,331374123,3,40.89,3,서울,0.7655,2026-02-02 20:53:01
SAMPLE-001751,2024타경26847,상가,서울 송파구,2599617693,1064803407,1342106537,1,95.45,5,서울,0.5163,2026-02-02 20:53:01
SAMPLE-001752,2024타경83509,아파트,인천 중구,973157109,973157109,973157109,10,123.72,1,인천,1.0,2026-02-02 20:53:01
SAMPLE-001753,2024타경29804,아파트,경기 서초구,607765532,486212426,505843181,6,121.37,2,경기,0.8323,2026-02-02 20:53:01
SAMPLE-001754,2024타경51239,단독주택,서울 강남구,1061119436,1061119436,1061119436,9,102.64,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001755,2024타경86993,오피스텔,대구 서초구,285719554,228575643,228575643,4,29.0,2,대구,0.8,2026-02-02 20:53:01
SAMPLE-001756,2024타경95288,단독주택,부산 강남구,587131820,587131820,587131820,8,76.81,1,부산,1.0,2026-02-02 20:53:01
SAMPLE-001757,2024타경96934,아파트,서울 남구,1431488606,1431488606,1431488606,16,96.06,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001758,2024타경53393,단독주택,부산 남구,318165141,254532113,254532113,3,41.18,2,부산,0.8,2026-02-02 20:53:01
SAMPLE-001759,2024타경77833,다세대,서울 중구,448016192,448016192,448016192,16,72.12,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001760,2024타경90659,오피스텔,경기 강남구,178500572,178500572,178500572,7,39.04,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001761,2024타경76155,오피스텔,경기 남구,152244155,152244155,152244155,9,67.17,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001762,2024타경62540,오피스텔,서울 강남구,479762581,383810065,383810065,5,27.34,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-001763,2024타경72915,상가,서울 송파구,987985131,790388104,790388104,5,150.12,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-001764,2024타경11992,다세대,기타 송파구,190058880,190058880,190058880,4,34.19,1,기타,1.0,2026-02-02 20:53:01
SAMPLE-001765,2024타경72241,오피스텔,경기 강남구,431411067,431411067,431411067,8,64.94,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001766,2024타경50478,오피스텔,서울 송파구,700353602,700353602,700353602,10,55.63,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001767,2024타경69580,아파트,경기 강남구,979138643,501318985,631515084,1,111.18,4,경기,0.645,2026-02-02 20:53:01
SAMPLE-001768,2024타경27517,아파트,대구 남구,153037965,153037965,153037965,8,138.61,1,대구,1.0,2026-02-02 20:53:01
SAMPLE-001769,2024타경72515,아파트,경기 남구,825718935,825718935,825718935,7,101.29,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001770,2024타경51164,아파트,서울 서초구,885340000,566617600,636087160,2,75.94,3,서울,0.7185,2026-02-02 20:53:01
SAMPLE-001771,2024타경10148,단독주택,인천 서초구,185196037,148156829,148156829,4,63.29,2,인천,0.8,2026-02-02 20:53:01
SAMPLE-001772,2024타경65003,단독주택,경기 남구,403216582,403216582,403216582,8,93.51,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001773,2024타경93064,오피스텔,인천 남구,481745382,481745382,481745382,10,65.41,1,인천,1.0,2026-02-02 20:53:01
SAMPLE-001774,2024타경14886,다세대,서울 중구,499421855,499421855,499421855,15,33.81,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001775,2024타경79677,아파트,인천 강남구,757893338,757893338,757893338,9,116.47,1,인천,1.0,2026-02-02 20:53:01
SAMPLE-001776,2024타경55577,아파트,서울 남구,896950062,717560049,717560049,6,102.93,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-001777,2024타경59909,아파트,서울 서초구,1079986547,1079986547,1079986547,7,55.66,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001778,2024타경64827,다세대,경기 서초구,98559354,98559354,98559354,8,110.3,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001779,2024타경25259,상가,서울 중구,2083251414,2083251414,2083251414,10,132.29,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001780,2024타경47846,다세대,서울 남구,421150094,421150094,421150094,11,92.22,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001781,2024타경22324,아파트,서울 강남구,1430811267,1144649013,1167140175,4,67.15,2,서울,0.8157,2026-02-02 20:53:01
SAMPLE-001782,2024타경58704,오피스텔,경기 강남구,189772280,189772280,189772280,4,45.14,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001783,2024타경31829,오피스텔,대구 송파구,518495287,331836984,347476010,4,54.51,3,대구,0.6702,2026-02-02 20:53:01
SAMPLE-001784,2024타경78646,상가,부산 서초구,693047924,554438339,554438339,4,149.46,2,부산,0.8,2026-02-02 20:53:01
SAMPLE-001785,2024타경61692,다세대,서울 송파구,735455875,470691760,480639211,4,70.91,3,서울,0.6535,2026-02-02 20:53:01
SAMPLE-001786,2024타경13579,다세대,경기 강남구,593742607,303996214,344661619,3,75.31,4,경기,0.5805,2026-02-02 20:53:01
SAMPLE-001787,2024타경77837,단독주택,경기 강남구,677406139,541924911,541924911,2,87.86,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-001788,2024타경50452,다세대,서울 남구,589715172,471772138,471772138,9,98.02,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-001789,2024타경12461,상가,서울 서초구,1780800191,1780800191,1780800191,16,127.86,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001790,2024타경52073,다세대,대구 송파구,145940800,145940800,145940800,6,58.19,1,대구,1.0,2026-02-02 20:53:01
SAMPLE-001791,2024타경18567,오피스텔,부산 강남구,276898765,276898765,276898765,12,58.41,1,부산,1.0,2026-02-02 20:53:01
SAMPLE-001792,2024타경61672,아파트,경기 서초구,253315210,202652168,202652168,7,67.7,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-001793,2024타경58312,아파트,서울 남구,1216166912,1216166912,1216166912,19,51.67,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001794,2024타경54695,단독주택,서울 중구,774891013,495930248,495930248,2,34.4,3,서울,0.64,2026-02-02 20:53:01
SAMPLE-001795,2024타경27175,오피스텔,부산 송파구,307938048,246350438,246350438,5,57.96,2,부산,0.8,2026-02-02 20:53:01
SAMPLE-001796,2024타경99702,상가,서울 송파구,2775622870,1776398637,1776398637,3,130.16,3,서울,0.64,2026-02-02 20:53:01
SAMPLE-001797,2024타경67344,단독주택,경기 강남구,583398357,466718686,466718686,6,102.72,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-001798,2024타경83907,아파트,기타 강남구,297954558,238363647,238363647,3,122.94,2,기타,0.8,2026-02-02 20:53:01
SAMPLE-001799,2024타경97350,오피스텔,기타 중구,456855248,292387358,292387358,1,72.75,3,기타,0.64,2026-02-02 20:53:01
SAMPLE-001800,2024타경37340,단독주택,경기 남구,304576194,194928764,194928764,2,94.65,3,경기,0.64,2026-02-02 20:53:01
SAMPLE-001801,2024타경34126,아파트,경기 중구,577744483,295805175,352989971,1,113.26,4,경기,0.611,2026-02-02 20:53:01
SAMPLE-001802,2024타경93217,오피스텔,경기 송파구,131763341,131763341,131763341,6,25.29,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001803,2024타경69043,아파트,부산 남구,447442989,447442989,447442989,6,75.94,1,부산,1.0,2026-02-02 20:53:01
SAMPLE-001804,2024타경25309,오피스텔,경기 서초구,706040557,451865956,451865956,2,67.14,3,경기,0.64,2026-02-02 20:53:01
SAMPLE-001805,2024타경82559,다세대,경기 서초구,490369956,251069417,302074320,2,60.66,4,경기,0.616,2026-02-02 20:53:01
SAMPLE-001806,2024타경74167,오피스텔,서울 송파구,589820643,589820643,589820643,16,25.44,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001807,2024타경36098,다세대,서울 남구,518070575,414456460,414456460,3,31.12,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-001808,2024타경24256,단독주택,서울 서초구,989223096,989223096,989223096,6,89.97,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001809,2024타경81913,상가,기타 남구,802246824,802246824,802246824,6,40.94,1,기타,1.0,2026-02-02 20:53:01
SAMPLE-001810,2024타경57984,상가,대구 송파구,263237307,210589845,210589845,4,66.81,2,대구,0.8,2026-02-02 20:53:01
SAMPLE-001811,2024타경37226,오피스텔,부산 강남구,160387267,128309814,128309814,3,56.46,2,부산,0.8,2026-02-02 20:53:01
SAMPLE-001812,2024타경23733,상가,서울 서초구,1825390785,1168250102,1168250102,4,149.04,3,서울,0.64,2026-02-02 20:53:01
SAMPLE-001813,2024타경77261,아파트,서울 서초구,1073702306,858961845,858961845,5,108.79,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-001814,2024타경23014,아파트,경기 서초구,289396901,185214017,211844495,6,59.0,3,경기,0.732,2026-02-02 20:53:01
SAMPLE-001815,2024타경53919,단독주택,경기 송파구,805514988,805514988,805514988,5,80.49,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001816,2024타경81132,아파트,서울 서초구,921746777,471934350,560833414,1,125.76,4,서울,0.6084,2026-02-02 20:53:01
SAMPLE-001817,2024타경12497,상가,기타 송파구,1342410690,1073928552,1073928552,5,35.4,2,기타,0.8,2026-02-02 20:53:01
SAMPLE-001818,2024타경71182,다세대,기타 송파구,144871895,144871895,144871895,8,108.64,1,기타,1.0,2026-02-02 20:53:01
SAMPLE-001819,2024타경34966,오피스텔,경기 서초구,609478234,609478234,609478234,13,30.97,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001820,2024타경24836,아파트,부산 서초구,862845942,441777122,510670575,2,122.6,4,부산,0.5918,2026-02-02 20:53:01
SAMPLE-001821,2024타경87156,오피스텔,기타 강남구,128358062,65719328,68378485,2,54.4,4,기타,0.5327,2026-02-02 20:53:01
SAMPLE-001822,2024타경48022,아파트,경기 강남구,314027389,251221911,251221911,9,49.19,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-001823,2024타경56418,아파트,경기 송파구,302055433,241644346,241644346,3,109.27,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-001824,2024타경41667,단독주택,경기 남구,672077343,537661874,537661874,3,50.48,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-001825,2024타경18982,단독주택,서울 송파구,289776233,289776233,289776233,15,116.16,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001826,2024타경32489,상가,경기 남구,2295989197,1836791358,1836791358,4,53.54,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-001827,2024타경10740,오피스텔,서울 중구,586313250,469050600,469050600,3,21.9,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-001828,2024타경11979,상가,대구 서초구,932623487,932623487,932623487,9,170.7,1,대구,1.0,2026-02-02 20:53:01
SAMPLE-001829,2024타경84839,상가,기타 강남구,523633137,418906509,418906509,3,56.74,2,기타,0.8,2026-02-02 20:53:01
SAMPLE-001830,2024타경77007,단독주택,경기 송파구,894532321,894532321,894532321,11,101.09,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001831,2024타경91663,아파트,대구 강남구,542583447,434066758,434066758,4,141.56,2,대구,0.8,2026-02-02 20:53:01
SAMPLE-001832,2024타경90300,오피스텔,서울 강남구,414051183,414051183,414051183,16,26.4,1,서울,1.0,2026-02-02 20:53:01
