물건번호,사건번호,물건종류,소재지,감정가,최저입찰가,낙찰가,입찰자수,면적,경매회차,지역,낙찰률,수집일시,감정가_log,최저입찰가_log,최저가율,입찰자수_log,경쟁지수,면적_log,평당감정가,평당감정가_log,경매회차_제곱,회차페널티,지역_encoded,지역_경기,지역_기타,지역_대구,지역_부산,지역_서울,지역_인천,물건종류_encoded,물건종류_다세대,물건종류_단독주택,물건종류_상가,물건종류_아파트,물건종류_오피스텔,감정가x입찰자수,최저가율x입찰자수,면적x입찰자수,가격구간,가격구간_1억이하,가격구간_1-3억,가격구간_3-5억,가격구간_5-10억,가격구간_10억이상
SAMPLE-001701,2024타경34869,단독주택,기타 서초구,557477637,557477637,557477637,6,35.56,1,기타,1.0,2026-02-02 20:53:01,20.13893294928331,20.13893294928331,1.0,1.9459101490553132,0.9054553685957897,3.5989547465859495,51825120.34136229,17.763385557650714,1,1.0,1,False,True,False,False,False,False,1,False,True,False,False,False,39.18855401715484,6.0,7.003242567372392,5-10억,False,False,False,True,False
SAMPLE-001702,2024타경62079,상가,서울 서초구,1312934893,1050347914,1050347914,5,162.71,2,서울,0.7999999996953391,2026-02-02 20:53:01,20.995530845356015,20.77238729385139,0.7999999996953391,1.791759469228055,0.7545461404964914,5.09809656986625,26674947.071578447,17.099235408442734,4,0.9,4,False,False,False,False,True,False,2,False,False,True,False,False,37.618941203636346,3.9999999984766954,9.13456280409692,10억이상,False,False,False,False,True
SAMPLE-001703,2024타경74009,오피스텔,경기 서초구,627778282,502222625,502222625,3,43.38,2,경기,0.7999999990442486,2026-02-02 20:53:01,20.25769760954698,20.03455405743631,0.7999999990442486,1.3862943611198906,0.45272768429789484,3.792788917504448,47840020.880247205,17.683373124969574,4,0.9,0,True,False,False,False,False,False,4,False,False,False,False,True,28.083131965386865,2.3999999971327455,5.25792188925443,5-10억,False,False,False,True,False
SAMPLE-001704,2024타경55057,상가,경기 중구,607329287,607329287,607329287,7,118.28,1,경기,1.0,2026-02-02 20:53:01,20.224581686281592,20.224581686281592,1.0,2.0794415416798357,1.0563645966950879,4.781473670456483,16974130.219090715,16.647201050075182,1,1.0,0,True,False,False,False,False,False,2,False,False,True,False,False,42.055835321551164,7.0,9.942794980795572,5-10억,False,False,False,True,False
SAMPLE-001705,2024타경54016,단독주택,서울 서초구,267925150,267925150,267925150,10,94.26,1,서울,1.0,2026-02-02 20:53:01,19.406218212153732,19.406218212153732,1.0,2.3978952727983707,1.5090922809929828,4.556609995372715,9396382.083668698,16.05583539486094,1,1.0,4,False,False,False,False,True,False,1,False,True,False,False,False,46.53407891381708,10.0,10.92627356789004,1-3억,False,True,False,False,False
SAMPLE-001706,2024타경40052,다세대,기타 남구,394797638,315838110,315838110,2,47.08,2,기타,0.7999999989868227,2026-02-02 20:53:01,19.79388388526256,19.57074033331511,0.7999999989868227,1.0986122886681098,0.30181845619859654,3.872866290226952,27721243.812185343,17.137709637922196,4,0.9,1,False,True,False,False,False,False,0,True,False,False,False,False,21.745804076819116,1.5999999979736454,4.254778498811803,3-5억,False,False,True,False,False
SAMPLE-001707,2024타경45297,다세대,경기 남구,149909757,149909757,149909757,11,59.41,1,경기,1.0,2026-02-02 20:53:01,18.82554405768528,18.82554405768528,1.0,2.4849066497880004,1.660001509092281,4.101154654150649,8341515.647670412,15.936755610040475,1,1.0,0,True,False,False,False,False,False,0,True,False,False,False,False,46.77971961481913,11.0,10.190986471907955,1-3억,False,True,False,False,False
SAMPLE-001708,2024타경85418,다세대,경기 남구,415479848,415479848,415479848,7,64.09,1,경기,1.0,2026-02-02 20:53:01,19.844944672888754,19.844944672888754,1.0,2.0794415416798357,1.0563645966950879,4.175770927584296,21430599.170329947,16.880330373139255,1,1.0,0,True,False,False,False,False,False,0,True,False,False,False,False,41.266402345142836,7.0,8.683271535357726,3-5억,False,False,True,False,False
SAMPLE-001709,2024타경91103,단독주택,대구 남구,712271294,569817035,569817035,6,110.02,2,대구,0.7999999997192081,2026-02-02 20:53:01,20.383969429105246,20.160825877791037,0.7999999997192081,1.9459101490553132,0.9054553685957897,4.709710365262016,21401707.398053847,16.87898130849046,4,0.9,2,False,False,True,False,False,False,1,False,True,False,False,False,39.665372990129136,4.799999998315249,9.164673198874363,5-10억,False,False,False,True,False
SAMPLE-001710,2024타경87419,다세대,경기 남구,264502270,211601816,211601816,6,97.48,2,경기,0.8,2026-02-02 20:53:01,19.39336039523711,19.170216844868072,0.8,1.9459101490553132,0.9054553685957897,4.589853481876198,8969918.644044805,16.009387275694387,4,0.9,0,True,False,False,False,False,False,0,True,False,False,False,False,37.73773681737925,4.800000000000001,8.93144247305976,1-3억,False,True,False,False,False
SAMPLE-001711,2024타경59430,다세대,경기 남구,173514498,111049278,113402173,2,79.15,3,경기,0.6535602171986804,2026-02-02 20:53:01,18.971771721582943,18.52548461571272,0.6399999958504908,1.0986122886681098,0.30181845619859654,4.383899879055562,7247020.16779522,15.796101068991696,9,0.8,0,True,False,False,False,False,False,0,True,False,False,False,False,20.842621551137164,1.2799999917009817,4.816206279421081,1-3억,False,True,False,False,False
SAMPLE-001712,2024타경85411,상가,서울 중구,1887047920,1887047920,1887047920,11,167.93,1,서울,1.0,2026-02-02 20:53:01,21.35827949834688,21.35827949834688,1.0,2.4849066497880004,1.660001509092281,5.129484427934637,37147471.81652331,17.43040630034101,1,1.0,4,False,False,False,False,True,False,2,False,False,True,False,False,53.07333075347288,11.0,12.746289964958775,10억이상,False,False,False,False,True
SAMPLE-001713,2024타경42330,상가,서울 강남구,1819913436,1819913436,1819913436,10,162.88,1,서울,1.0,2026-02-02 20:53:01,21.322054774816092,21.322054774816092,1.0,2.3978952727983707,1.5090922809929828,5.09913445267867,36936657.438828364,17.42471506948907,1,1.0,4,False,False,False,False,True,False,2,False,False,True,False,False,51.12805435087943,10.0,12.22719039944149,10억이상,False,False,False,False,True
SAMPLE-001714,2024타경82623,오피스텔,기타 서초구,476338372,381070697,381070697,2,41.36,2,기타,0.7999999987403912,2026-02-02 20:53:01,19.981639027296026,19.75849547493214,0.7999999987403912,1.0986122886681098,0.30181845619859654,3.7462045207332055,38072347.77882571,17.454998822773526,4,0.9,1,False,True,False,False,False,False,4,False,False,False,False,True,21.95207418311771,1.5999999974807824,4.115626322341527,3-5억,False,False,True,False,False
SAMPLE-001715,2024타경86719,단독주택,기타 서초구,616667600,616667600,616667600,2,101.38,1,기타,1.0,2026-02-02 20:53:01,20.239840702502523,20.239840702502523,1.0,1.0986122886681098,0.30181845619859654,4.628691381029437,20108212.453268856,16.816638919078866,1,1.0,1,False,True,False,False,False,False,1,False,True,False,False,False,22.23573771645426,2.0,5.085137231651104,5-10억,False,False,False,True,False
SAMPLE-001716,2024타경28671,아파트,서울 남구,1384419816,886028682,1033326880,4,70.55,3,서울,0.7463970596618504,2026-02-02 20:53:01,21.04854698412749,20.602259881634506,0.6399999998266421,1.6094379124341003,0.6036369123971931,4.27039650600246,64870225.84064991,17.987899322032977,9,0.8,4,False,False,False,False,True,False,3,False,False,False,True,False,33.876329517905226,2.5599999993065685,6.872938037886476,10억이상,False,False,False,False,True
SAMPLE-001717,2024타경75820,상가,서울 송파구,353821498,353821498,353821498,14,37.77,1,서울,1.0,2026-02-02 20:53:01,19.684303103813257,19.684303103813257,1.0,2.70805020110221,2.1127291933901757,3.657646751682838,30967906.926875804,17.24846199806534,1,1.0,4,False,False,False,False,True,False,2,False,False,True,False,False,53.306080978838345,14.0,9.905091021455554,3-5억,False,False,True,False,False
SAMPLE-001718,2024타경52983,단독주택,경기 서초구,450417478,360333982,360333982,6,83.45,2,경기,0.799999999111935,2026-02-02 20:53:01,19.92568544176322,19.70254188989397,0.799999999111935,1.9459101490553132,0.9054553685957897,4.436159643253809,17842820.831001885,16.6971118469914,4,0.9,0,True,False,False,False,False,False,1,False,True,False,False,False,38.77359352801076,4.79999999467161,8.632368072637185,3-5억,False,False,True,False,False
SAMPLE-001719,2024타경49123,상가,대구 송파구,462435539,189413596,231217769,1,102.43,5,대구,0.49999999891876823,2026-02-02 20:53:01,19.952017732230466,19.05944352600221,0.40959999832538824,0.6931471805599453,0.15090922809929827,4.638895055389712,14924460.857364392,16.518512160134893,25,0.6,2,False,False,True,False,False,False,2,False,False,True,False,False,13.829684837577581,0.40959999832538824,3.2154370285568503,3-5억,False,False,True,False,False
SAMPLE-001720,2024타경53113,단독주택,경기 중구,623780977,319375860,335023119,2,70.75,4,경기,0.5370845398512369,2026-02-02 20:53:01,20.251309867925038,19.58187921480902,0.5119999996408996,1.0986122886681098,0.30181845619859654,4.273187854639731,29146090.09724615,17.187831365619722,16,0.7,0,True,False,False,False,False,False,1,False,True,False,False,False,22.2483378825282,1.0239999992817992,4.694576688894524,5-10억,False,False,False,True,False
SAMPLE-001721,2024타경69710,아파트,서울 중구,1388997940,1388997940,1388997940,10,64.83,1,서울,1.0,2026-02-02 20:53:01,21.05184841835611,21.05184841835611,1.0,2.3978952727983707,1.5090922809929828,4.187075661479786,70827220.8433245,18.075753974079365,1,1.0,4,False,False,False,False,True,False,3,False,False,False,True,False,50.48012780604397,10.0,10.040168935511488,10억이상,False,False,False,False,True
SAMPLE-001722,2024타경81733,아파트,경기 남구,163059912,66789340,89172396,1,134.79,5,경기,0.5468689079140433,2026-02-02 20:53:01,18.90962825565296,18.017054059906624,0.40960000027474563,0.6931471805599453,0.15090922809929827,4.911109574710704,3999117.378180568,15.201584489336454,25,0.6,0,True,False,False,False,False,False,3,False,False,False,True,False,13.107155510842526,0.40960000027474563,3.4041217551316763,1-3억,False,True,False,False,False
SAMPLE-001723,2024타경71619,단독주택,부산 중구,187500593,150000475,150000475,3,75.8,2,부산,0.8000000031999899,2026-02-02 20:53:01,19.049292571369723,18.82614902538883,0.8000000031999899,1.3862943611198906,0.45272768429789484,4.341204640153626,8177264.789899476,15.916868397189592,4,0.9,3,False,False,False,True,False,False,1,False,True,False,False,False,26.407926875012866,2.4000000095999696,6.018187513112476,1-3억,False,True,False,False,False
SAMPLE-001724,2024타경82175,상가,대구 남구,1497734311,1497734311,1497734311,5,123.6,1,대구,1.0,2026-02-02 20:53:01,21.127219344495217,21.127219344495217,1.0,1.791759469228055,0.7545461404964914,4.825108606353353,40058153.7618016,17.5058428252789,1,1.0,2,False,False,True,False,False,False,2,False,False,True,False,False,37.854895318957446,5.0,8.645434035487403,10억이상,False,False,False,False,True
SAMPLE-001725,2024타경36947,다세대,서울 송파구,515233961,211039830,300937204,2,79.19,5,서울,0.5840787424336727,2026-02-02 20:53:01,20.060131650612846,19.1675574461369,0.4095999991739675,1.0986122886681098,0.30181845619859654,4.384398818818937,21508432.423744965,16.88395566845429,25,0.6,4,False,False,False,False,True,False,0,True,False,False,False,False,22.038307143663364,0.819199998347935,4.81675442077643,5-10억,False,False,False,True,False
SAMPLE-001726,2024타경99268,상가,대구 남구,1072999165,858399332,858399332,4,109.27,2,대구,0.8,2026-02-02 20:53:01,20.793723523334652,20.570579972253434,0.8,1.6094379124341003,0.6036369123971931,4.702931903770587,32461834.700155124,17.295575671136678,4,0.9,2,False,False,True,False,False,False,2,False,False,True,False,False,33.46620697912757,3.2,7.569076905524263,10억이상,False,False,False,False,True
SAMPLE-001727,2024타경17231,다세대,부산 송파구,140432704,89876930,93596476,1,87.35,3,부산,0.6664863193120599,2026-02-02 20:53:01,18.760238964024744,18.313951859171063,0.6399999960123248,0.6931471805599453,0.15090922809929827,4.481306198765705,5314714.868937069,15.485990109991903,9,0.8,3,False,False,False,True,False,False,0,True,False,False,False,False,13.00360674454458,0.6399999960123248,3.1062047569002544,1-3억,False,True,False,False,False
SAMPLE-001728,2024타경48729,단독주택,서울 강남구,380940826,304752661,304752661,7,105.33,2,서울,0.800000000525016,2026-02-02 20:53:01,19.758154611317888,19.53501106131622,0.800000000525016,2.0794415416798357,1.0563645966950879,4.666547465662995,11955838.941445736,16.296730414996734,4,0.9,4,False,False,False,False,True,False,1,False,True,False,False,False,41.08592748570742,5.600000003675111,9.703812656320387,3-5억,False,False,True,False,False
SAMPLE-001729,2024타경87977,아파트,서울 남구,331214996,211977597,257275432,5,132.07,3,서울,0.7767626318465363,2026-02-02 20:53:01,19.618278260247337,19.171991157241518,0.6399999986715578,1.791759469228055,0.7545461404964914,4.890875305555651,8290494.484830546,15.930620294303736,9,0.8,4,False,False,False,False,True,False,3,False,False,False,True,False,35.15123584274906,3.199999993357789,8.763272141542995,3-5억,False,False,True,False,False
SAMPLE-001730,2024타경56075,상가,대구 중구,298756248,191203999,191203999,2,135.77,3,대구,0.6400000009372189,2026-02-02 20:53:01,19.515138578146047,19.068851478864836,0.6400000009372189,1.0986122886681098,0.30181845619859654,4.9183006828934595,7274242.91323988,15.799850436169228,9,0.8,2,False,False,True,False,False,False,2,False,False,True,False,False,21.43957105701235,1.2800000018744377,5.40330556959151,1-3억,False,True,False,False,False
SAMPLE-001731,2024타경43238,오피스텔,기타 중구,272339889,272339889,272339889,7,50.99,1,기타,1.0,2026-02-02 20:53:01,19.42256143975374,19.42256143975374,1.0,2.0794415416798357,1.0563645966950879,3.9510513923956245,17656347.395940542,16.68660595916289,1,1.0,1,False,True,False,False,False,False,4,False,False,False,False,True,40.388081103652844,7.0,8.215980398659418,1-3억,False,True,False,False,False
SAMPLE-001732,2024타경12733,단독주택,경기 중구,601930269,481544215,481544215,3,36.55,2,경기,0.7999999996677356,2026-02-02 20:53:01,20.215652165999433,19.992508614685224,0.7999999996677356,1.3862943611198906,0.45272768429789484,3.6256733782101436,54441918.712055266,17.812644998021764,4,0.9,0,True,False,False,False,False,False,1,False,True,False,False,False,28.024844604086116,2.3999999990032066,5.026250559475226,5-10억,False,False,False,True,False
SAMPLE-001733,2024타경29967,오피스텔,서울 송파구,478655718,245071727,307096982,3,63.51,4,서울,0.6415821862176104,2026-02-02 20:53:01,19.98649214747287,19.317061493007945,0.5119999987130625,1.3862943611198906,0.45272768429789484,4.16682025054415,24914705.590711948,17.03096881321698,16,0.7,4,False,False,False,False,True,False,4,False,False,False,False,True,27.707161362608613,1.5359999961391875,5.7764394171295255,3-5억,False,False,True,False,False
SAMPLE-001734,2024타경18541,아파트,서울 서초구,1296585737,1296585737,1296585737,7,88.67,1,서울,1.0,2026-02-02 20:53:01,20.983000291107423,20.983000291107423,1.0,2.0794415416798357,1.0563645966950879,4.4961362649639565,48339165.9109317,17.69375269914265,1,1.0,4,False,False,False,False,True,False,3,False,False,False,True,False,43.632922474408865,7.0,9.349452526419268,10억이상,False,False,False,False,True
SAMPLE-001735,2024타경37177,다세대,경기 송파구,249108898,199287118,199287118,3,87.9,2,경기,0.7999999983942766,2026-02-02 20:53:01,19.33340070420289,19.110257151885104,0.7999999983942766,1.3862943611198906,0.45272768429789484,4.487512142519859,9368606.248648444,16.05287500374815,4,0.9,0,True,False,False,False,False,False,0,True,False,False,False,False,26.80178437750779,2.3999999951828297,6.221012778632319,1-3억,False,True,False,False,False
SAMPLE-001736,2024타경42103,상가,경기 송파구,1861707760,1861707760,1861707760,11,83.26,1,경기,1.0,2026-02-02 20:53:01,21.344760054503915,21.344760054503915,1.0,2.4849066497880004,1.660001509092281,4.433907256550871,73917917.5856572,18.118465827239703,1,1.0,0,True,False,False,False,False,False,2,False,False,True,False,False,53.03973619756606,11.0,11.017845626346528,10억이상,False,False,False,False,True
SAMPLE-001737,2024타경91709,오피스텔,경기 중구,264285675,264285675,264285675,13,79.09,1,경기,1.0,2026-02-02 20:53:01,19.392541182116457,19.392541182116457,1.0,2.6390573296152584,1.9618199652908774,4.383151002335591,11046550.16933319,16.21762882583858,1,1.0,0,True,False,False,False,False,False,4,False,False,False,False,True,51.178027946530186,13.0,11.567386779524208,1-3억,False,True,False,False,False
